status,variation_index,augmented_from,system_role,question,answer,category,source_file,chunk,page
original,0,,You are a customer service agent for Canon printers.,What does it mean if the light blinks?,The light blinking indicates that operations are being performed.,procedure,canon_manual.md,[Processing/Data] indicator (chunk 0),14
original,0,,You are a Canon technical support specialist.,How do you press to copy both sides of an ID?,Press Card onto One Page (P. 55).,procedure,canon_manual.md,[ID Card Copy] key (chunk 0),14
original,0,,You are a Canon technical support specialist.,How do you access the <Home> screen?,The <Home> screen is displayed when the power is turned ON or by pressing on the control panel.,procedure,canon_manual.md,Display (chunk 0),15
original,0,,You are a Canon technical support specialist.,"What should be done if you want to use copy, scanner, or other similar functions?","Switch to Copying (P. 42), Using the Machine as a Scanner (P. 79), or scan functions.",procedure,canon_manual.md,Toggle functions (chunk 0),15
original,0,,You are a Canon technical support specialist.,What is the purpose of registering frequently used combinations of copy settings?,To recall them easily when needed.,procedure,canon_manual.md,<Favorite Copy Set.> (chunk 0),15
original,0,,You are a Canon technical support specialist.,What is the function of the button described in the text?,"The button serves as the starting point for Timer Settings, Preferences, Setting Menu, and many other machine settings.",procedure,canon_manual.md,<Menu> (chunk 0),15
original,0,,You are a customer service agent for Canon printers.,What happens when the button is pressed?,"A screen is displayed that enables you to check the status of documents that are being printed, as well as the status of the machine such as the toner level.",procedure,canon_manual.md,<Status Monitor> Screen (chunk 0),15
original,0,,You are a helpful Canon printer technician.,What does the printer display regarding errors and their countermeasures?,It displays details of any Countermeasures for Each Message.,rule_error,canon_manual.md,<Error Information/Notification> (chunk 0),16
original,0,,You are a Canon technical support specialist.,How does one determine if paper is loaded in each paper source?,"By checking the <Paper Information> section, which displays whether paper is loaded in each paper source.",procedure,canon_manual.md,<Device Information> (chunk 0),16
original,0,,You are a Canon technical support specialist.,What does the <Copy/Print Job Status> screen display?,It displays the current status of the selected item.,procedure,canon_manual.md,Status of copy/print jobs (chunk 0),16
original,0,,You are a helpful Canon printer technician.,What should you do when an error occurs and instructions are displayed on the screen?,Follow the on-screen instructions to solve the problem.,rule_error,canon_manual.md,When a Message Is Displayed (chunk 0),16
original,0,,You are a Canon printer hardware expert.,How can you change the display order of buttons on the Home screen?,You can change the order according to your application or a preferred arrangement.,procedure,canon_manual.md,Customizing the <Home> Screen (chunk 0),18
original,0,,You are a Canon technical support specialist.,What should you do if a screen appears prompting you to enter a PIN?,Enter the correct PIN and tap <Apply>.,procedure,canon_manual.md,◼ To Insert Blanks in <Home> Screen (chunk 0),19
original,0,,You are a Canon printer hardware expert.,How do I delete an inserted blank?,"Select the blank, tap <Delete>, and proceed to step 5.",procedure,canon_manual.md,"3 Tap the button where you want to insert a blank, and tap <Insert>. (chunk 0)",19
original,0,,You are a Canon technical support specialist.,How do you perform a tap on the display?,Touch the screen lightly and quickly to select or finalize items.,procedure,canon_manual.md,Using the Display (chunk 0),20
original,0,,You are a Canon printer hardware expert.,How do you scroll text that cannot be completely displayed on one line?,Touch and hold the line to scroll all of the text.,procedure,canon_manual.md,Long Touch (chunk 0),20
original,0,,You are a Canon printer hardware expert.,How do you make a selection in the interface?,Tap an item name or button to make a selection.,procedure,canon_manual.md,◼ Selecting items (chunk 0),20
original,0,,You are a Canon printer hardware expert.,How do you scroll the screen when information is undisplayed?,Tap / to scroll the screen.,procedure,canon_manual.md,◼ Scrolling the screen (chunk 0),21
original,0,,You are a Canon printer hardware expert.,What values can be changed using the display-related settings?,"You can change various display-related settings, such as scrolling speed or display language.",spec,canon_manual.md,Changing values (chunk 0),21
original,0,,You are a Canon technical support specialist.,What should be done to place documents on the platen glass?,"Place documents on the platen glass, and for information about the scannable area Main of a document, see Unit(P. 191).",procedure,canon_manual.md,Placing Documents (chunk 0),23
original,0,,You are a Canon printer hardware expert.,How should you prepare and place the document on the platen glass?,"Align the corner of the document with the top-left corner of the platen glass, placing it face down. If scanning transparent documents like tracing paper or transparencies, cover them with plain white paper.",procedure,canon_manual.md,2 Place the document face down on the platen glass. (chunk 0),23
original,0,,You are a Canon technical support specialist.,What should be done when scanning is complete?,Remove the document from the platen glass.,procedure,canon_manual.md,3 Gently close the platen cover. (chunk 0),23
original,0,,You are a Canon printer hardware expert.,What is the paper weight range for Plain 2 setting?,76 to 90 g/m²,spec,canon_manual.md,Paper Type / Paper Weight / Paper Setting on the Machine (chunk 0),24
original,0,,You are a customer service agent for Canon printers.,How should you store the paper to prevent it from curling or folding?,Do not store the paper in such a way that may cause it to curl or fold.,procedure,canon_manual.md,Loading Paper (chunk 0),24
original,0,,You are a helpful Canon printer technician.,How do I print on paper that is not loaded in the paper drawer?,Load the paper in the multi-purpose tray.,procedure,canon_manual.md,Loading Paper in the Paper Drawer (chunk 0),26
original,0,,You are a helpful Canon printer technician.,How do you adjust the position of the right and front guides when loading paper?,"To align the guides, squeeze the top part of each guide (right or front) while sliding it to match the size indicator for the paper being loaded.",procedure,canon_manual.md,3 Adjust the position of the paper guides. (chunk 0),26
original,0,,You are a customer service agent for Canon printers.,How should you prepare the paper stack before loading it?,Fan the paper stack well and tap it on a flat surface to align the edges.,procedure,canon_manual.md,4 Prepare paper. (chunk 0),27
original,0,,You are a customer service agent for Canon printers.,How should paper be loaded into the drawer?,"Load the paper stack with the print side face up, against the left guide of the paper drawer.",procedure,canon_manual.md,5 Insert the paper into the paper drawer. (chunk 0),27
original,0,,You are a helpful Canon printer technician.,What happens if different size or type of paper is loaded into the machine without changing the settings?,The machine cannot print properly.,rule_error,canon_manual.md,» Continue to Specifying Paper Size and Type(P. 34) (chunk 0),28
original,0,,You are a customer service agent for Canon printers.,How do I print on paper that is not loaded in the paper drawer?,Load the paper in the multi-purpose tray.,procedure,canon_manual.md,Loading Paper in the Multi-Purpose Tray (chunk 0),29
original,0,,You are a Canon printer hardware expert.,What should be done to prepare for loading large-sized paper?,Pull out the auxiliary tray and extend the tray extension.,procedure,canon_manual.md,1 Open the multi-purpose tray. (chunk 0),29
original,0,,You are a helpful Canon printer technician.,How should the paper be loaded into the printer?,Load the paper with the print side face down.,procedure,canon_manual.md,3 Insert the paper into the multi-purpose tray until the paper stops. (chunk 0),30
original,0,,You are a Canon printer hardware expert.,How do you prepare and insert paper for manual 2-sided printing?,"Flatten any curls on the printed paper, then insert it into the multi-purpose tray with the side to print face down (previously printed side face up) in the orientation indicated.",procedure,canon_manual.md,Specifying Paper Size and Type(P. 34) Continue to (chunk 0),30
original,0,,You are a Canon printer hardware expert.,How should envelopes be prepared before loading them into the printer?,"You must flatten any curls on the envelopes and pay attention to their orientation, specifically which side is face up.",procedure,canon_manual.md,Loading Envelopes in the Multi-Purpose Tray (chunk 0),32
original,0,,You are a customer service agent for Canon printers.,What should be done before loading envelopes?,Follow the procedure below to prepare the envelopes.,procedure,canon_manual.md,Before Loading Envelopes (chunk 0),32
original,0,,You are a Canon printer hardware expert.,How should I load envelopes into the printer?,"Load the envelopes in portrait orientation, short edge first, with the non-glued side (front side) face up.",procedure,canon_manual.md,Loaded Orientation (chunk 0),33
original,0,,You are a helpful Canon printer technician.,How should paper preprinted with a logo be loaded into the printer?,The paper must be oriented so that printing is performed on the same side as the logo.,procedure,canon_manual.md,Loading Preprinted Paper (chunk 0),35
original,0,,You are a Canon technical support specialist.,How does the loading method vary?,The loading method varies depending on the size of the paper with the logo and the paper source that is used.,procedure,canon_manual.md,Loading Paper with Logos in Portrait Orientation (chunk 0),35
original,0,,You are a helpful Canon printer technician.,How should paper be loaded in the multi-purpose tray when using A3-size paper?,Load the paper so that the logo faces down.,procedure,canon_manual.md,When Loading A4-size Paper with Logos (chunk 0),35
original,0,,You are a customer service agent for Canon printers.,What must you do when loading paper that is different from the previously loaded paper?,You must specify the paper size and type settings to match the paper that is loaded.,procedure,canon_manual.md,Specifying Paper Size and Type (chunk 0),38
original,0,,You are a customer service agent for Canon printers.,What should you do if the same size or type of paper is always set in the Multi-Purpose Tray?,Tap <Multi-Purpose Tray> to select it.,procedure,canon_manual.md,2 Select the paper source. (chunk 0),38
original,0,,You are a helpful Canon printer technician.,What should you do if the loaded paper size is not displayed?,Tap <Other Sizes>.,procedure,canon_manual.md,3 Select the loaded paper size. (chunk 0),38
original,0,,You are a Canon technical support specialist.,How do you configure the machine to show only frequently used paper sizes?,You can set the machine to display only frequently used paper sizes in the selection screen when a frequently used paper size is known.,procedure,canon_manual.md,4 Select the loaded paper type. (chunk 0),38
original,0,,You are a customer service agent for Canon printers.,What happens to paper sizes that do not have a checkmark?,The paper sizes without a check mark are displayed in the <Paper Size (Other Sizes)> screen.,procedure,canon_manual.md,4 Select the frequently used paper sizes. (chunk 0),39
original,0,,You are a helpful Canon printer technician.,How do you enable loading of specific materials in the multi-purpose tray?,You can register a custom paper size and type to load in the multi-purpose tray.,procedure,canon_manual.md,Registering a Custom Paper Size (chunk 0),40
original,0,,You are a helpful Canon printer technician.,How do you specify the length of the <X> side?,"Tap <X>, input the length using / to move the cursor between digits, and tap <Apply>.",procedure,canon_manual.md,1 Specify the length of the <X> side. (chunk 0),40
original,0,,You are a Canon printer hardware expert.,How do you specify the length of the Y side?,"Tap <Y>, input the length, and then tap <Apply>.",procedure,canon_manual.md,2 Specify the length of the <Y> side. (chunk 0),41
original,0,,You are a helpful Canon printer technician.,What is the default value for the setting mentioned in Table data?,4 hours.,spec,canon_manual.md,NOTE (chunk 0),42
original,0,,You are a customer service agent for Canon printers.,How do you set the machine to automatically shut down after a specified idle period?,"Navigate to <Menu> > <Timer Settings> > <Auto Shutdown Time>, set the time period, and then select <Apply>.",procedure,canon_manual.md,Setting Auto Shutdown Time (chunk 0),42
original,0,,You are a Canon printer hardware expert.,How can you manually put the machine into sleep mode?,You can turn on the sleep mode function by pressing the button on the control panel.,procedure,canon_manual.md,Entering Sleep Mode (chunk 0),43
original,0,,You are a Canon technical support specialist.,How do you set the amount of time that elapses before the machine automatically enters sleep mode?,"Navigate through <Menu> to <Timer Settings>, select <Auto Sleep Time>, choose a value between 3 and 60 minutes, and then press <Apply>. The factory default setting is 10 minutes.",procedure,canon_manual.md,When You Want to Set the Auto Sleep Timer (chunk 0),43
original,0,,You are a Canon technical support specialist.,What does this chapter describe?,It describes basic copy operations and various other useful functions.,procedure,canon_manual.md,Copying .................................................................................................................................................................. 42 (chunk 0),45
original,0,,You are a Canon technical support specialist.,What are the basic copy operations described in the manual?,"The basic copy operations include selecting copy paper, canceling copies, and general copying procedures.",procedure,canon_manual.md,◼ Using Basic Operations (chunk 0),46
original,0,,You are a Canon technical support specialist.,"What settings can be adjusted to enlarge or reduce copies, collate them by page, and select the document type?","The manual indicates that you can adjust enlarging or reducing (P. 50), collating copies by page (P. 58), and selecting document type (P. 51).",procedure,canon_manual.md,◼ Using Copy Settings to Suit Your Needs (chunk 0),46
original,0,,You are a helpful Canon printer technician.,How do you enter a quantity for printing?,Enter a quantity from 1 to 999.,procedure,canon_manual.md,3 Enter the number of copies. (chunk 0),48
original,0,,You are a helpful Canon printer technician.,What should be done if the entered quantity needs to be cancelled?,Tap <Clear> to cancel the entered quantity.,procedure,canon_manual.md,3 Enter the number of copies. (chunk 0),48
original,0,,You are a customer service agent for Canon printers.,What should be done after placing the next document on the platen glass?,Press .,procedure,canon_manual.md,2 (chunk 0),49
original,0,,You are a customer service agent for Canon printers.,How do you specify the paper source for printing copies?,Select the paper source by navigating to <Copy> and then selecting <Paper>.,procedure,canon_manual.md,Selecting Copy Paper (chunk 0),50
original,0,,You are a customer service agent for Canon printers.,What does selecting from the multi-purpose tray accomplish?,It selects the paper that is currently loaded in the multi-purpose tray.,procedure,canon_manual.md,< > (chunk 0),50
original,0,,You are a helpful Canon printer technician.,How do you cancel copying?,"You can tap <Cancel> on the screen, press the button immediately after pressing control panel, or check the copy status and then cancel.",procedure,canon_manual.md,Canceling Copies (chunk 0),51
original,0,,You are a customer service agent for Canon printers.,How do you select a scanned document that is waiting to be printed in order to cancel it?,Select the copy document to cancel.,procedure,canon_manual.md,If the Screen Displays a List of Documents When is Pressed (chunk 0),51
original,0,,You are a Canon technical support specialist.,How do I view the number of copies and settings without returning to the copy main screen?,Press [cancel button implied by context but text says 'press'] if you only want to check the details without canceling copying.,procedure,canon_manual.md,Copy details (chunk 0),52
original,0,,You are a Canon technical support specialist.,What settings are available to suit user needs such as saving paper or making documents easier to read?,"A variety of settings are available, including adjusting density, erasing dark borders and frames when copying ID cards, lines onto one page, splitting facing page documents into separate pages for two-on-one or four-on-one copies.",procedure,canon_manual.md,Various Copy Settings (chunk 0),53
original,0,,You are a Canon printer hardware expert.,Under what condition is the 'Copy Ratio' not available?,'Copy Ratio' is not available when using <ID Card Copy>.,spec,canon_manual.md,NOTE (chunk 0),54
original,0,,You are a customer service agent for Canon printers.,How can you enlarge or reduce copies?,"You can enlarge or reduce copies by using a preset copy ratio such as <A5> → <A4>, or by setting a custom copy ratio in increments of 1%.",procedure,canon_manual.md,Enlarging or Reducing (chunk 0),54
original,0,,You are a Canon printer hardware expert.,How do you enter and apply a custom copy ratio?,"Use / to enter the copy ratio, tap <Apply>, and set any value from 25% to 400% in 1% increments.",procedure,canon_manual.md,<Custom Ratio> (chunk 0),54
original,0,,You are a customer service agent for Canon printers.,How can you select the optical image quality for copies?,"You can select it depending on the document type, such as text-only documents, documents with charts and graphs, or magazine photos.",procedure,canon_manual.md,Selecting Document Type (chunk 0),55
original,0,,You are a Canon technical support specialist.,When is this procedure suitable?,"It is suitable when copying documents that contain printed photos, such as magazines or pamphlets.",procedure,canon_manual.md,<Photo> (chunk 0),55
original,0,,You are a customer service agent for Canon printers.,How do you adjust the copy density if text or images appear too light or dark?,"Press <Copy>, then <Density> to adjust the density, and finally press <Apply>. You can also automatically set an optimal density.",procedure,canon_manual.md,Adjusting Density (chunk 0),56
original,0,,You are a Canon technical support specialist.,How is the optimal density for the document determined?,The optimal density for the document is automatically set.,procedure,canon_manual.md,<Auto Density> (chunk 0),56
original,0,,You are a helpful Canon printer technician.,How do you copy two or four documents onto a single sheet at a reduced size?,"Select <2 on 1> or <4 on 1>, select the document size on the <Scan Size> screen, and then on the <Output Size> screen, select the paper source that contains the paper you want to use.",procedure,canon_manual.md,on 1) (chunk 0),57
original,0,,You are a customer service agent for Canon printers.,How can I copy multiple document pages onto a single sheet?,"Select <2 on 1> to copy two pages of documents onto a single sheet, or select <4 on 1> to copy four pages of documents onto a single sheet.",procedure,canon_manual.md,<2 on 1>/<4 on 1> (chunk 0),57
original,0,,You are a customer service agent for Canon printers.,How do you copy both sides of an ID card onto the same side of a page?,"Use the <ID Card Copy> function, place one side of the card on the scanner glass, turn the card over to scan the other side.",procedure,canon_manual.md,Copying Both Sides of an ID Card onto One Page (chunk 0),59
original,0,,You are a Canon printer hardware expert.,How do you erase frame lines and dark borders when copying documents?,"Select the paper size on the <Scan Size> screen, then select [Copy], choose Erase Frame to specify the type of Erase Frame and the width of the frame to erase, and finally press Apply.",procedure,canon_manual.md,Erasing Dark Borders and Frame Lines (Erase Frame) (chunk 0),60
original,0,,You are a customer service agent for Canon printers.,How can I erase dark borders and frame lines that appear around a copy when the original is smaller than the selected paper size?,You can use the Frame Width mode to erase these elements.,procedure,canon_manual.md,Original Frame (chunk 0),60
original,0,,You are a helpful Canon printer technician.,How can I select the order of copied papers when preparing multiple copies of multi-page documents?,"You can select <Group>, <Collate>, <Rotate + Group>, or <Rotate + Collate> by navigating to <Copy> > <Finishing> and selecting page order.",procedure,canon_manual.md,Collating Copies by Page (chunk 0),62
original,0,,You are a helpful Canon printer technician.,How are printouts arranged when making multiple copies of a multi-page document?,The printouts will be grouped by page.,procedure,canon_manual.md,<Group> (chunk 0),62
original,0,,You are a Canon technical support specialist.,How are copies collated according to the manual?,The copies are collated by sequential page order.,procedure,canon_manual.md,<Collate> (chunk 0),62
original,0,,You are a Canon technical support specialist.,How are copies grouped and rotated when using this setting?,"The copies are grouped by page, and each group is rotated 90 degrees.",procedure,canon_manual.md,<Rotate + Group> (chunk 0),62
original,0,,You are a helpful Canon printer technician.,How are copies collated and rotated when using the 'Rotate + Collate' feature?,"The copies are collated by sequential page order, and each group is rotated 90 degrees.",procedure,canon_manual.md,<Rotate + Collate> (chunk 0),63
original,0,,You are a customer service agent for Canon printers.,"How can I copy documents that have two facing pages, such as books and magazines?",You can divide the left and right pages to copy them into separate pages.,procedure,canon_manual.md,Copying for (chunk 0),64
original,0,,You are a helpful Canon printer technician.,How do I register frequently used settings as default to avoid configuring them every time?,"You can register your frequently used settings as default by following the procedure described, which allows you to eliminate the need to configure the same settings every time you make copies.",procedure,canon_manual.md,Copy Settings to Your Needs Configuring (chunk 0),65
original,0,,You are a Canon printer hardware expert.,How do you change the default value of a selected item?,"Navigate to <Menu>, select <Copy Settings> and then <Change Default Settings>. Select the setting, change the default value of the selected item, and press <Apply>.",procedure,canon_manual.md,Changing Default Settings (chunk 0),66
original,0,,You are a Canon technical support specialist.,How do you register frequently used copy settings on the printer?,"To register settings, select <Copy>, then <Favorite Settings>, and finally <Regist./Edit>. Next, choose a setting slot from <Settings 1> to <Settings 4>, configure each desired value (such as number of copies or sharpness), press <Apply>, and confirm with <Yes>.",procedure,canon_manual.md,Registering Frequently Used Copy Settings (chunk 0),67
original,0,,You are a Canon technical support specialist.,How do you edit the settings for a mode that has already been registered?,"Select that mode, and tap <Regist./Edit> again.",procedure,canon_manual.md,<Settings 1> to <Settings 4> (chunk 0),67
original,0,,You are a helpful Canon printer technician.,How do you configure frequently used copy settings?,You can access the 'Various Copy Settings' section to configure your frequently used settings.,procedure,canon_manual.md,Settings (chunk 0),67
original,0,,You are a Canon technical support specialist.,How can you print documents from your computer?,You can print documents on your computer by using the printer driver.,procedure,canon_manual.md,Using the Machine as a Printer ................................................................................................................ 65 (chunk 0),68
original,0,,You are a Canon printer hardware expert.,How can you print a document made on your computer?,You can use the printer driver.,procedure,canon_manual.md,◼ Printing from a Computer (chunk 0),69
original,0,,You are a helpful Canon printer technician.,What must be done before using printer driver settings like enlarging or reducing documents?,"You need to complete some procedures, such as installing the printer driver on your computer.",procedure,canon_manual.md,Printing from a Computer (chunk 0),70
original,0,,You are a Canon technical support specialist.,How do I access the Help screen on the printer driver?,Click [Help] on the printer driver screen.,procedure,canon_manual.md,About the Printer Driver Help (chunk 0),70
original,0,,You are a Canon technical support specialist.,How do you print a document from your computer?,You use the printer driver.,procedure,canon_manual.md,Basic Printing Operations (chunk 0),70
original,0,,You are a customer service agent for Canon printers.,How can I check the status of my printing?,Refer to Checking the Printing Status on page 71.,procedure,canon_manual.md,4 Click [Print] or [OK]. (chunk 0),71
original,0,,You are a Canon printer hardware expert.,How can you cancel printing?,You can cancel printing from your computer or on the control panel of the machine.,procedure,canon_manual.md,Canceling Prints (chunk 0),72
original,0,,You are a Canon printer hardware expert.,How can you cancel printing?,By using the printer icon displayed on the system tray on the desktop.,procedure,canon_manual.md,From a Computer (chunk 0),72
original,0,,You are a customer service agent for Canon printers.,What should you do if the printer icon is not displayed?,"Open the printer folder, right-click your printer icon, and click 'what's printing' (or double-click the icon of the printer driver for the machine).",procedure,canon_manual.md,1 Double-click the printer icon. (chunk 0),72
original,0,,You are a customer service agent for Canon printers.,How can printing of the selected document be canceled?,"Printing of the selected document is canceled by clicking [Yes], or from an application screen where you can click [Cancel].",procedure,canon_manual.md,3 Click [Yes]. (chunk 0),72
original,0,,You are a helpful Canon printer technician.,How do you cancel a copy or print job?,"Select the document on the <Copy/Print Job Status> screen, then press [Cancel], followed by pressing [Yes].",procedure,canon_manual.md,◼ Use to Cancel (chunk 0),73
original,0,,You are a customer service agent for Canon printers.,What causes the need to check the current printing status?,"You should check the print statuses when documents have not been printed for a long time and you want to see the waiting list, or if you cannot find your printouts that you thought had been printed because an error may have occurred.",rule_error,canon_manual.md,Checking the Printing Status (chunk 0),75
original,0,,You are a customer service agent for Canon printers.,How can I view detailed information about a specific document?,Select the <Details> option to display detailed information about the document selected from the list.,procedure,canon_manual.md,4 Select the document to check. (chunk 0),75
original,0,,You are a customer service agent for Canon printers.,How can you set 'TOP SECRET' as a watermark and make it available for future use?,"You must register the combination of settings including the 'TOP SECRET' watermark in profiles, which allows you to select this watermark from Registering profiles whenever needed.",procedure,canon_manual.md,Your Needs Configuring Print Settings to (chunk 0),77
original,0,,You are a Canon printer hardware expert.,How can you specify frequently used combinations of print settings without having to set them every time?,You can register your frequently used combinations as 'profiles' and then simply select one from the list.,procedure,canon_manual.md,Settings (chunk 0),78
original,0,,You are a customer service agent for Canon printers.,What steps should be taken to make print settings as required?,"Make the necessary changes on the [Basic Settings], [Page Setup], [Finishing], and [Quality] tabs.",procedure,canon_manual.md,"1 Change the settings that you want to register as a profile, and click [Add]. (chunk 0)",78
original,0,,You are a Canon printer hardware expert.,What should you do to see the settings that will be registered?,Click [View Settings].,procedure,canon_manual.md,"2 Enter a profile name in [Name], select an icon, and then click [OK]. (chunk 0)",78
original,0,,You are a helpful Canon printer technician.,How can I change the default page layout setting so it always displays as '2 on 1'?,"You set [2 on 1] as the default page layout setting in the printer driver, which ensures that from the next time you open the screen, this setting will be displayed automatically.",procedure,canon_manual.md,Profile Selecting a (chunk 0),79
original,0,,You are a customer service agent for Canon printers.,How do you make print settings as required?,"Make the necessary adjustments on the [Basic Settings], [Page Setup], [Finishing], and [Quality] tabs.",procedure,canon_manual.md,"3 Change the settings on the printing preferences screen, and click [OK]. (chunk 0)",80
original,0,,You are a Canon technical support specialist.,How can original documents be scanned?,Original documents can be scanned by using the control panel of the machine or an application on a computer.,procedure,canon_manual.md,Using the Machine as a Scanner ............................................................................................................. 79 (chunk 0),82
original,0,,You are a helpful Canon printer technician.,How can you scan and save documents to your computer?,You can use the control panel of the machine.,procedure,canon_manual.md,◼ from the Machine Scanning (chunk 0),83
original,0,,You are a helpful Canon printer technician.,How can documents be scanned using the machine?,"Documents placed on the machine can be scanned from a computer, and they are saved to that computer. This can be done using MF Scan Utility (included with the machine) or other applications such as image-processing or word-processing software.",procedure,canon_manual.md,◼ Scanning from a Computer (chunk 0),83
original,0,,You are a Canon printer hardware expert.,What must be specified when scanning from the machine?,"You must specify what computer documents will be saved to, whether to scan in color or black and white, whether to save as PDFs or JPEGs, and other settings.",procedure,canon_manual.md,Scanning from the Machine (chunk 0),84
original,0,,You are a Canon technical support specialist.,How can I change settings that differ from the factory default?,"You can change settings using MF Scan Utility, and for more information, you should click [Instructions] on MF Scan Utility.",procedure,canon_manual.md,4 Select the scan type. (chunk 0),84
original,0,,You are a Canon technical support specialist.,How do you cancel a scan in progress?,"To cancel, tap <Cancel> and then <Yes>. Note that you cannot scan while the ScanGear MF screen is displayed; it must be closed before scanning begins.",procedure,canon_manual.md,5 (chunk 0),85
original,0,,You are a helpful Canon printer technician.,"What resolution is used for Color Scan, Black & White Scan, and Custom scan types?",300 dpi,spec,canon_manual.md,Scan type / Color / Resolution (chunk 0),85
